ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000002808,0.0658592218859003,0.555443856066632,Not Significant
ENSMUSG00000002812,0.0475996691721228,0.634176973432857,Not Significant
ENSMUSG00000002814,0.117841032479233,0.607875653856982,Not Significant
ENSMUSG00000002820,-0.178413565395439,0.117408831020156,Not Significant
ENSMUSG00000002825,0.0502527772423323,0.886485583211256,Not Significant
ENSMUSG00000002831,0.270558504369967,0.0906824109200139,Not Significant
ENSMUSG00000002833,0.134713478555603,0.181638546114699,Not Significant
ENSMUSG00000002835,0.265122147003026,0.579222447952535,Not Significant
ENSMUSG00000002844,0.0245209569107262,0.865071374152333,Not Significant
ENSMUSG00000002845,0.0580706537672949,0.860522948909869,Not Significant
