Gene	Mmus_C57-6J_TA_GC_Rep1_M33	Mmus_C57-6J_TA_GC_Rep2_M34	Mmus_C57-6J_TA_GC_Rep3_M35	Mmus_C57-6J_TA_GC_Rep4_M36	Mmus_C57-6J_TA_GC_Rep5_M37	Mmus_C57-6J_TA_GC_Rep6_M38	Mmus_C57-6J_TA_FLT_Rep1_M23	Mmus_C57-6J_TA_FLT_Rep2_M24	Mmus_C57-6J_TA_FLT_Rep3_M25	Mmus_C57-6J_TA_FLT_Rep4_M26	Mmus_C57-6J_TA_FLT_Rep5_M27	Mmus_C57-6J_TA_FLT_Rep6_M28
ENSMUSG00000033790	11.86996701	11.6536284	10.6755098	10.70744277	11.19493538	10.33599106	10.07220591	11.42859403	9.90543304	10.90972939	11.98291788	11.629121
ENSMUSG00000033792	13.38932278	13.86656855	12.01447204	13.84515493	12.83419378	13.65764288	12.41457937	13.50142726	13.11568604	12.86199675	14.78019209	14.95432279
ENSMUSG00000033793	12.23397933	12.88502252	12.57538866	13.94320844	12.11451936	13.32194403	11.86244849	13.80021403	13.39036009	12.9604304	14.26987855	11.77448501
ENSMUSG00000033799	32.25465701	32.39101921	29.20385222	31.08296114	32.02551158	29.9125348	30.50104879	30.45757656	30.1283102	32.28623675	35.07933059	30.99887567
ENSMUSG00000033805	0.110786359	0.196309207	0.108564506	0.098053505	0.09995478	0.300362133	0.083656195	0.05602252	0.068668513	0.180461689	0.037801003	0.163534514
ENSMUSG00000033808	43.39659938	40.885854	38.52230569	41.10402937	40.84152319	37.63360847	39.63630531	41.38196791	40.08524463	38.19225567	44.11377025	38.86670284
ENSMUSG00000033809	4.463107595	4.586496935	4.016886737	4.941896661	5.317594307	4.982477741	5.203415344	5.060700949	4.755294544	5.134955337	7.219991532	4.978717428
ENSMUSG00000033813	29.9453945	28.89100451	27.53756799	28.59671646	29.27495593	29.42259116	27.21486612	27.41256587	27.85555408	29.90020511	29.7268976	30.60657454
ENSMUSG00000033819	12.80373774	12.04624681	10.58503937	10.51133576	10.51524288	10.17697581	12.19707327	11.20450395	12.72084208	11.92687709	10.18737025	11.90167852
ENSMUSG00000033825	2.785485591	1.820321741	1.393244499	0.921702949	1.719222219	1.713830996	1.622930188	1.3258663	1.957052628	2.526463648	1.75774663	1.926073166
ENSMUSG00000033826	0.458972058	0.249848082	0.28950535	0.509878227	0.479782945	0.282693773	0.301162303	0.429505985	0.532180978	0.393734595	0.491413036	0.290728025
ENSMUSG00000033831	0	0	0.072376338	0.039221402	0.639710593	0	0	0	0	0	0.113403008	0.018170502
ENSMUSG00000033845	31.81151158	31.89132305	32.31603474	32.82831353	31.68566532	34.38263008	34.21538386	31.83946538	33.01238776	35.48533033	38.87833137	36.79526567
ENSMUSG00000033847	0.110786359	0.071385166	0.090470422	0.078442804	0.059972868	0	0.100387434	0.018674173	0.034334257	0.131244865	0.018900501	0.109023009
ENSMUSG00000033849	1.709275249	1.873860615	2.153196044	1.372749072	2.039077516	1.378132141	3.597216396	2.502339215	2.866910429	5.249794594	4.876329359	5.033228933
ENSMUSG00000033852	2.477024715	2.795621575	2.373943873	1.834973296	2.193807516	1.484318989	2.113824741	1.008778839	1.779887864	1.930611962	1.873039688	2.602197529
ENSMUSG00000033854	0.110786359	0	0.054282253	0.039221402	0	0.088341804	0.033462478	0.05602252	0.034334257	0.082028041	0.037801003	0.018170502
ENSMUSG00000033855	6.837100996	6.156970594	5.319660814	6.196981527	6.017277768	6.201594635	4.383584631	5.602251973	5.750987987	7.103628309	7.238892034	6.704915077
ENSMUSG00000033857	3.228631026	2.873252944	2.569359985	3.078880063	2.638806197	2.650254117	1.94082373	2.70775512	3.450592792	2.329596351	2.268060167	2.125948683
ENSMUSG00000033860	0	0	0.072376338	0.019610701	0.499773901	0	0	0.037348346	0.017167128	0	0.056701504	0.054511505
ENSMUSG00000033862	6.552221788	6.085585427	5.42822532	6.549974146	5.877341076	6.360609882	5.068394245	5.658274493	5.836823629	6.004452566	5.55674741	6.904790594
ENSMUSG00000033863	202.0426651	233.6793419	227.1531356	207.0105601	233.8342128	224.4588554	202.765886	206.1441984	207.8424226	155.6564097	199.0789812	171.0571017
ENSMUSG00000033871	24.75283787	23.75341409	24.15560268	32.141939	28.80696765	22.86285885	21.73387952	24.27642522	25.32151427	24.8873075	20.86615354	20.8597358
ENSMUSG00000033880	10.35061123	7.92375346	8.124243896	9.393525796	8.316237712	8.622160062	8.516200676	9.617199221	8.841071084	14.91269777	8.826534151	8.431112726
ENSMUSG00000033882	0.015826623	0.017846292	0.126658591	0	0	0.017668361	0.016731239	0.05602252	0	0.016405608	0.037801003	0.090852508
ENSMUSG00000033883	6.061596485	4.657882101	5.084437717	5.334110682	6.05725968	4.664447247	4.651284456	4.425779059	4.446286235	5.184172161	5.481145404	4.433602382
ENSMUSG00000033885	12.47137867	11.76070615	10.87454473	12.31552025	10.33532427	11.57277631	11.37724255	12.25025765	11.58781162	12.64872385	11.64270886	12.7375216
ENSMUSG00000033900	2.089114193	1.998784656	1.845596609	1.568856083	1.899140824	1.713830996	1.321767885	2.054159057	1.63087719	1.230420608	1.436438106	1.435469624
ENSMUSG00000033902	16.23811487	15.34781076	14.0410095	16.51221027	16.69244829	15.05344339	14.48925302	14.84596773	13.42469435	14.69942486	16.65134173	16.40796291
ENSMUSG00000033904	6.773794505	7.102824047	5.844389262	6.25581363	5.977295856	6.077916109	7.077314118	6.33054473	5.905492142	5.807585269	7.616902061	5.741878494
ENSMUSG00000033906	0.395665567	0.23200179	0.16284676	0.333381918	0.179918604	0.300362133	0.150581151	0.485528504	0.429178208	0.26248973	0.340209025	0.145364013
ENSMUSG00000033909	21.66664644	22.70048288	20.8805734	24.6506512	26.20814337	23.18088935	20.7801989	20.03738789	21.88808861	23.04987939	24.4194478	21.58655586
ENSMUSG00000033910	14.03821431	13.63456676	11.58021402	16.25727116	15.01320799	15.24779536	10.94223034	12.26893182	11.24446905	15.96265669	13.96747053	14.24567323
ENSMUSG00000033916	22.86946977	24.82419158	22.31000607	20.47357188	22.05002451	23.62259837	21.88446068	22.98790726	24.48032498	22.4592775	24.28714429	22.16801191
ENSMUSG00000033917	24.92693071	27.60821307	25.29552999	23.41517704	25.12863174	23.03954246	25.98361424	24.57521199	27.19273126	24.42795047	26.13939343	25.42053169
ENSMUSG00000033918	19.19769331	19.23830232	18.60071876	20.65006819	20.61067568	19.66488555	18.32070676	17.87118379	19.24435085	18.8336381	20.48814351	19.8058467
ENSMUSG00000033931	5.476011446	5.300348598	5.319660814	5.726324702	5.9573049	5.19449807	5.504577647	5.770319532	5.373311164	6.430998377	7.163290028	6.068947522
ENSMUSG00000033933	4.526414085	3.783413814	3.130276601	4.079025815	3.238534878	3.569008878	2.877773116	3.529418743	3.879771	4.33108054	3.817901281	4.161044858
ENSMUSG00000033938	46.60940378	51.11177907	53.30517265	50.36028026	45.23953352	49.89545085	54.49364558	53.50150634	49.44132956	56.69778161	56.00218563	51.69507695
ENSMUSG00000033940	14.4497065	13.20625577	14.25813851	11.66836712	11.75468215	13.44562256	13.43518496	13.48275308	14.76373035	14.1744454	14.47778407	14.13665022
ENSMUSG00000033943	90.33836223	90.81977783	85.44026654	94.30786128	90.8588952	88.81884965	81.6651778	86.31202873	80.15332212	92.23232877	94.9750195	97.77546891
ENSMUSG00000033948	0.142439604	0.196309207	0.126658591	0.176496309	0.079963824	0.212020329	0.200774869	0.280112599	0.120169898	0.311706554	0.26460702	0.308898527
ENSMUSG00000033949	0.443145435	0.285540665	0.199034928	0.411824722	0.319855297	0.406372298	0.234237347	0.410831811	0.326175438	0.524979459	0.340209025	0.23621652
ENSMUSG00000033952	0.221572717	0.107077749	0.180940844	0.235328412	0.279873385	0.371035576	0.250968586	0.578899371	0.257506925	0.656224324	0.207905515	0.254387022
ENSMUSG00000033953	114.2840423	106.3282052	99.22795886	99.99496458	95.73668847	99.45520284	101.2574587	113.6323442	110.0069583	99.20471221	114.4425359	101.4277397
ENSMUSG00000033955	26.92108517	23.28941051	20.24728045	23.98388737	25.94826094	26.5378779	21.03116748	23.58548081	22.96961769	28.79184222	25.44007488	23.85786855
ENSMUSG00000033960	49.52150235	41.99232408	35.51868768	45.28110869	41.80108908	48.78234412	38.18068751	42.87590177	39.86207196	47.5598579	40.57937649	45.40808341
ENSMUSG00000033961	4.067442028	4.104647062	3.582628711	3.922140207	3.958209296	3.144968219	3.362979049	2.651732601	3.845436744	2.920198243	3.231985738	3.088985266
ENSMUSG00000033964	36.98681719	31.64147496	30.07236827	33.25974896	31.70565628	32.10341154	33.56286553	34.19241121	34.50592792	36.17436587	40.52267499	40.01144444
ENSMUSG00000033965	5.523491314	5.193270849	4.360674341	6.353867135	6.617006449	6.819987262	4.266465957	5.471532761	5.596483832	5.62712358	5.15983688	5.251274952
ENSMUSG00000033966	0.015826623	0.017846292	0.018094084	0	0.019990956	0	0.033462478	0.018674173	0.034334257	0.016405608	0.018900501	0.018170502
ENSMUSG00000033967	0.189919472	0.089231458	0.108564506	0.19610701	0.179918604	0.194351969	0.133849912	0.074696693	0.120169898	0.164056081	0.151204011	0.23621652
ENSMUSG00000033970	1.471875909	1.552627367	1.158021402	1.176642062	1.219448318	1.024764925	1.371961602	1.811394805	1.218866111	1.115581351	1.682144624	0.981207084
ENSMUSG00000033972	6.578019183	6.491231635	5.309347186	6.14893531	5.553687497	6.032155055	5.920181625	6.33596024	6.341880544	5.903229964	6.585312695	6.853004665
ENSMUSG00000033981	0.031653245	0.071385166	0.126658591	0.098053505	0.09995478	0	0.033462478	0.018674173	0.188838412	0.082028041	0.094502507	0.109023009
ENSMUSG00000033983	4.225708254	3.551412024	3.61881688	4.118247217	3.978200252	4.275743309	3.814722503	4.08964394	3.862603872	3.560016959	3.534393761	3.83397583
ENSMUSG00000033985	1.899194721	1.998784656	1.465620837	1.70613099	1.740212723	1.713830996	1.798942823	1.587304726	2.077222527	1.76950889	2.022353649	1.497794444
ENSMUSG00000033987	0.522278548	0.553235039	0.687575207	0.666763835	0.659701549	0.583055906	0.35135602	0.280112599	0.446345336	0.639818716	0.510313538	0.599626552
ENSMUSG00000033991	29.50082467	27.59036678	27.50300829	27.61186706	27.4675736	26.39653101	27.48942576	28.08595656	27.58757521	28.00437303	31.46933482	28.30964144
ENSMUSG00000033998	0.300705831	0.053538875	0.361881688	0.274549814	0.379828165	0.159015247	0.16731239	0.261438425	0.274674053	0.246084122	0.170104513	0.472433041
ENSMUSG00000034006	10.52470408	9.030223537	8.793725019	8.020776724	6.716961229	7.332369725	8.884287935	9.766592607	9.59642473	13.14089209	13.17364947	12.10155404
ENSMUSG00000034007	16.06402202	14.34841843	14.27623259	14.37464386	13.43392246	13.97567338	13.43518496	14.24839419	14.11137948	12.97683601	14.36438106	13.22812514
ENSMUSG00000034021	60.14116617	56.64412946	53.55848983	48.98753119	54.05554513	52.86373546	56.31735064	55.31290115	61.64715779	45.29588398	51.44716479	51.62239494
ENSMUSG00000034022	26.95273842	26.6980522	24.33654352	24.41532279	27.80741985	27.26228069	24.24356538	24.91134711	26.11120217	24.21467756	24.94866184	24.82090514
ENSMUSG00000034023	0.443145435	0.196309207	0.45235211	0.235328412	0.219900516	0.212020329	0.368087259	0.373483465	0.257506925	0.295300946	0.415811031	0.23621652
ENSMUSG00000034024	59.38148828	55.37704276	58.31723403	53.94903855	57.33406192	57.56351943	60.18226686	62.72654793	61.09780969	59.47032938	65.24453081	59.52656312
ENSMUSG00000034028	0.348185699	0.267694374	0.199034928	0.451046124	0.339846253	0.265025412	0.401549737	0.616247717	0.892690673	0.524979459	0.26460702	0.490603542
ENSMUSG00000034032	19.83075821	20.7552371	19.1435413	18.10067706	20.31081134	20.21260474	18.40436295	20.14943293	20.89239516	17.52118946	21.84897961	17.20746498
ENSMUSG00000034035	0.379838944	0.499696164	0.361881688	0.607931732	0.359837209	0.494714102	0.468474693	0.410831811	0.377676823	0.360923378	0.453612033	0.472433041
ENSMUSG00000034037	22.80616328	20.25554094	16.0132647	25.23897223	23.76924673	24.64736329	17.61799472	17.32963277	16.80661862	27.77469452	27.0844185	24.02140307
ENSMUSG00000034040	4.684680312	4.675728393	3.962604484	6.25581363	5.177657614	5.106156266	5.872664906	6.461263942	7.072856868	9.531658309	5.934757437	8.921716268
ENSMUSG00000034041	1.59848889	1.24924041	0.977080558	1.470802578	1.399366923	1.095438369	0.936949387	0.69094441	0.944192058	1.574938378	1.134030084	1.126571097
ENSMUSG00000034042	39.59820994	39.24238901	35.37248748	37.63097422	38.20151753	38.48168978	39.23391901	38.78532412	42.21396854	38.60239587	41.16434701	40.22930876
ENSMUSG00000034055	738.0587219	829.7097879	717.3399761	712.4175472	733.4481861	762.4427728	916.0520692	848.7785223	858.5280872	887.1332583	1006.621804	944.5026713
ENSMUSG00000034057	0.047479868	0.053538875	0.018094084	0	0.159927648	0.070673443	0.033462478	0.074696693	0.154504155	0.131244865	0.170104513	0.145364013
ENSMUSG00000034059	0.490625303	0.249848082	0.108564506	0.411824722	0.319855297	0.494714102	0.334624781	0.504202678	0.291841181	0.360923378	0.302408022	0.363410031
ENSMUSG00000034063	0.902117493	0.874468287	0.90470422	1.078588557	0.799638242	0.512382463	0.685980801	0.69094441	0.635183748	0.967930878	0.774920557	0.799502069
ENSMUSG00000034064	8.039924319	7.638212794	8.106149812	8.099219528	7.396653735	7.420711529	6.742689337	6.666679848	6.763848558	6.857544188	7.163290028	6.777597083
ENSMUSG00000034066	13.65837537	12.90286881	12.30397739	13.39410881	12.5943023	13.6046378	12.53169805	12.32495434	12.9096805	13.63306034	14.81799309	14.19116172
ENSMUSG00000034071	1.487702532	1.624012533	1.465620837	1.274695567	1.419357879	1.713830996	1.221380451	1.251169607	1.493540164	1.115581351	1.228532591	1.072059592
ENSMUSG00000034075	101.8284903	103.437106	92.60552397	104.5250365	105.3123564	103.7839512	109.4892283	104.5753702	109.7151171	112.6244996	138.7485807	113.1295427
ENSMUSG00000034083	9.907307529	8.458963744	8.955667074	10.33483945	9.915114376	9.046200721	8.951212891	8.757813768	8.65188933	9.054911337	10.86646527	9.285126299
ENSMUSG00000034088	390.2053821	416.1933658	392.7863842	407.9418029	414.4924825	408.3864911	399.7260321	399.1417789	406.5347657	401.8225593	398.6304749	403.5668397
ENSMUSG00000034101	57.08662799	50.13023304	46.53798508	53.36071752	52.95604255	54.5598981	49.8758236	52.02624666	53.30393343	58.68286019	58.06234028	55.65624629
ENSMUSG00000034105	3.070364799	2.908945527	2.605548154	3.451483382	2.97865245	3.215641662	2.492954618	2.483665041	2.969913199	2.788953378	3.572194763	2.780086739
ENSMUSG00000034107	0.047479868	0	0	0.019610701	0	0	0.033462478	0.018674173	0.017167128	0.016405608	0.018900501	0.018170502
ENSMUSG00000034108	5.824197145	6.156970594	5.916765599	6.43230994	6.197196372	5.848227419	5.939589862	6.685354021	6.969854098	6.463809593	5.405543398	5.959924513
ENSMUSG00000034109	13.38932278	9.369303077	8.4680315	10.39367155	11.05499869	11.29008254	9.068331565	11.55931324	11.62214587	12.22217804	12.02071889	11.629121
ENSMUSG00000034110	3.386897253	3.230178775	2.87695942	3.294597774	3.298507747	2.826937725	1.94082373	2.782451813	3.124417354	3.543611351	4.082508301	3.288860783
ENSMUSG00000034111	4.273188123	3.28371765	2.732206745	3.98097231	4.298055548	4.275743309	2.944698073	3.118586932	3.124417354	3.642044999	4.139209805	4.033851347
ENSMUSG00000034115	0.110786359	0.017846292	0.036188169	0	0.019990956	0.053005082	0	0	0.034334257	0	0.037801003	0.018170502
ENSMUSG00000034116	0.728024643	0.428310998	0.470446194	0.529488928	0.459791989	0.583055906	0.35135602	0.298786772	0.721019389	0.787469189	0.604816045	0.744990564
ENSMUSG00000034118	5.080345879	4.408034019	3.998792653	5.432164187	5.677431515	4.505432	3.680872591	3.361351184	4.223113567	4.41310858	5.783553426	4.360920375
ENSMUSG00000034120	54.82342095	52.23609544	48.8359338	53.18422121	51.89652188	51.92731234	50.16025467	48.60887295	52.29107286	62.35771641	57.57092724	57.27342093
ENSMUSG00000034121	1.408569418	1.92739949	1.537997174	1.608077485	1.499321703	1.678494274	1.472349036	1.456585513	1.596542934	1.197609392	1.795547632	1.39912862
ENSMUSG00000034126	9.733372946	8.923145788	8.30518474	9.138586683	8.875984482	9.116874164	9.034869086	8.758187251	9.321750677	8.153587228	9.336847688	9.630365829
ENSMUSG00000034127	31.63741873	33.44395041	28.35343026	26.29795009	28.74699478	30.83128957	30.03257409	29.69193546	28.65193716	23.09909621	21.03625805	25.5840662
ENSMUSG00000034135	47.76474724	45.5437361	42.81060369	46.65385776	44.10004902	46.43245214	46.31206969	52.25033674	50.5571929	52.15342817	51.74957281	49.75083328
ENSMUSG00000034145	0.047479868	0.071385166	0.126658591	0.039221402	0.139936692	0.035336722	0	0.018674173	0.034334257	0.032811216	0.056701504	0.090852508
ENSMUSG00000034152	39.97804888	39.65445988	40.62121948	36.82889654	41.26133327	40.35453603	42.83197197	42.70783421	39.19255395	41.94913992	46.0605219	40.35668397
ENSMUSG00000034154	34.29629134	34.40765016	31.01326066	33.18130615	32.74518599	33.12817647	32.04032278	34.64059137	37.51017538	29.30041608	33.60509148	31.67118423
ENSMUSG00000034156	0.079133113	0	0.036188169	0.098053505	0.079963824	0.017668361	0.100387434	0.149393386	0.137337027	0.114839257	0.037801003	0.127193511
ENSMUSG00000034157	46.1346051	46.31112664	44.02290735	49.61507362	46.93876478	51.27358299	37.91298768	39.86935988	41.28694361	40.0789006	42.35602362	39.23011288
ENSMUSG00000034158	113.4857475	117.7430502	110.6245179	113.2872938	114.2283228	112.8538276	110.9321304	114.3023735	120.1039765	141.0096468	144.0891064	135.382956
ENSMUSG00000034160	164.6760089	152.3716375	148.9143146	159.7095492	153.4305876	149.562674	142.5334255	145.2663937	140.7876193	152.588561	153.9067828	154.8671848
ENSMUSG00000034161	2.706352478	2.641251153	3.655005049	3.686811795	1.899140824	2.756264282	4.283197197	4.295059846	4.806795929	3.018631891	6.709677995	3.125326269
ENSMUSG00000034163	29.53247791	26.32328007	23.41374522	30.2789224	24.78878549	26.89124511	24.47780273	25.71433656	27.31290116	32.13858628	32.5844644	30.09035059
ENSMUSG00000034164	4.289014745	3.408641691	3.600722796	3.569147588	2.478878549	2.950616251	3.128741702	3.604115436	3.330422894	3.149876756	2.532667187	3.434224796
ENSMUSG00000034165	14.27561365	12.0819394	10.4402867	12.31552025	9.415740295	12.72121976	12.01302964	13.78153985	14.52339056	14.1744454	12.41762942	13.75506968
ENSMUSG00000034168	44.07714415	37.0667476	34.34257219	35.06393345	34.30448056	35.12470124	42.27984108	41.47533878	45.99073677	33.27057324	46.0605219	32.12544676
ENSMUSG00000034171	0.205746095	0.107077749	0.072376338	0.333381918	0.119945736	0.123678525	0.217506108	0.168067559	0.188838412	0.065622432	0.13230351	0.109023009
ENSMUSG00000034173	0.8153876	0.89052995	0.710735635	1.022109738	0.694485813	0.918401393	1.129191323	0.900281892	0.992088346	0.731362009	1.064665243	0.81621893
ENSMUSG00000034175	7.86583147	7.959446043	7.762362208	7.471677095	6.856897922	8.392471372	7.244626508	9.075648197	9.768096014	8.678566687	7.04988702	8.921716268
ENSMUSG00000034177	0.601411662	0.303386957	0.28950535	0.215717711	0.259882429	0.282693773	0.200774869	0.336135118	0.480679593	0.229678513	0.472512535	0.254387022
ENSMUSG00000034187	15.32017075	14.95519234	15.14474864	15.88466784	16.17268344	16.25489192	14.25501567	13.3333597	15.41608123	16.89777635	17.80427231	16.86222545
ENSMUSG00000034189	13.99073445	11.68932098	12.4125419	11.3349852	12.37440179	12.06749041	11.46089875	12.34362851	13.6993684	12.97683601	13.5516595	12.35594106
ENSMUSG00000034190	30.32380905	30.16023276	30.05427419	28.92578403	30.08638884	30.56626415	31.87301039	31.690072	31.1583379	29.98945162	32.35765839	28.67305147
ENSMUSG00000034192	6.213373796	5.264656015	4.776838282	5.079171568	4.557937977	5.141492988	5.220146583	5.247442682	4.566456133	5.381039458	5.29214039	5.069569936
ENSMUSG00000034194	7.296073054	6.5674353	7.436668689	7.432455692	6.936861746	6.890660705	7.010389161	7.282927565	7.484867947	6.299753512	6.596274986	6.995643102
