Gene	RR3_HRT_FLT_F1	RR3_HRT_FLT_F2	RR3_HRT_FLT_F9	RR3_HRT_GC_G7	RR3_HRT_GC_G8
ENSMUSG00000030309	3.400199112	3.907393031	3.290151183	3.824989158	3.565205013
ENSMUSG00000030313	21.53871583	26.64735723	21.03605218	22.52016089	21.94646693
ENSMUSG00000030314	11.21447489	11.4962414	10.61858083	8.624132858	14.75761092
ENSMUSG00000030315	12.85893482	11.56269366	12.08265789	14.4117569	16.74477437
ENSMUSG00000030316	3.968959691	3.468808099	3.925657157	4.297740627	5.435476496
ENSMUSG00000030317	21.58817327	27.81691705	19.99028286	13.52355717	23.64140046
ENSMUSG00000030319	86.95854674	94.68118351	81.33672032	79.12140494	105.9917917
ENSMUSG00000030321	0.061821802	0.013290452	0.064355035	0	0
ENSMUSG00000030322	0.680039822	0.917041222	0.69181663	1.360951199	1.198142668
ENSMUSG00000030323	9.928581407	7.921109682	8.116778835	7.40643968	8.270106712
ENSMUSG00000030325	0.037093081	0.039871357	0.13675445	0.042977406	0
ENSMUSG00000030327	12.0552514	11.11081828	12.79860766	13.45192816	13.23801534
ENSMUSG00000030329	2.11430563	2.937189999	1.890429164	1.346625396	3.185306119
ENSMUSG00000030330	16.41789232	13.16020605	15.92304462	15.6672702	16.68486723
ENSMUSG00000030335	104.3921713	90.40165781	112.6293563	100.165865	123.7009248
ENSMUSG00000030336	0.346202091	0.066452262	0.120665691	0.200561229	0
ENSMUSG00000030337	4.723185675	3.734617149	4.086544746	3.366563491	3.594428005
ENSMUSG00000030339	18.65781985	14.42014095	13.66740064	15.57214687	17.09545027
ENSMUSG00000030340	0.358566452	0.305680407	0.337863936	0.372470854	0.263006927
ENSMUSG00000030341	17.00099556	14.88530678	12.99167276	13.91035383	11.86453472
ENSMUSG00000030342	13.78626185	12.73225348	11.98612534	15.90164032	8.328552695
ENSMUSG00000030346	1.322986564	0.983493484	1.431899537	1.03145775	0.993581725
ENSMUSG00000030347	6.812762584	5.635151854	6.210260912	5.400827388	5.669260431
ENSMUSG00000030351	0.655311102	0.890460317	0.394174592	1.060109355	0.964358733
ENSMUSG00000030352	52.05395731	49.25441691	49.28791271	47.44705652	64.99193402
ENSMUSG00000030353	1.21170732	0.956912579	0.643550354	0.61600949	0.730574798
ENSMUSG00000030357	187.418975	176.497209	198.9938137	191.9084448	214.9935515
ENSMUSG00000030359	1.199342959	1.621435203	0.715949768	0.658986896	0.409121887
ENSMUSG00000030361	0.037093081	0.013290452	0.016088759	0.07162901	0.379898895
ENSMUSG00000030365	0.234922848	0.21264724	0.241331383	0.34381925	0.087668976
ENSMUSG00000030374	40.06052772	34.62162873	35.89402097	33.06395122	38.98347121
ENSMUSG00000030376	0.519303137	0.717684434	0.361997074	0.315167646	1.052027709
ENSMUSG00000030378	0	0.132904525	0.056310656	0	0
ENSMUSG00000030380	0.482210056	0.26580905	0.2735089	0.530054677	0.584459838
ENSMUSG00000030382	0.024728721	0.252518597	0.040221897	0	0
ENSMUSG00000030386	11.61013442	11.93482633	14.14201902	12.77861546	12.53666353
ENSMUSG00000030393	2.287406675	1.741049276	2.622467691	3.022744241	2.60084628
ENSMUSG00000030397	10.52207071	12.06773086	9.29125823	10.04238726	10.54950008
ENSMUSG00000030399	2027.755107	1746.352166	1993.710951	1830.479362	2229.509722
ENSMUSG00000030400	8.556137402	7.814786062	7.947846867	6.704475378	10.22804717
ENSMUSG00000030401	58.9903635	53.36116673	59.27903195	56.38635703	56.66338132
ENSMUSG00000030403	18.67018421	16.21435203	16.53924409	17.33422053	20.2515334
ENSMUSG00000030406	0	0.05316181	0.096532553	0.028651604	0
ENSMUSG00000030407	3.288919868	2.285957828	2.566157035	2.908137824	2.717738248
ENSMUSG00000030409	169.1691791	157.8241233	142.7233797	152.7703535	163.9702076
ENSMUSG00000030410	19.15239427	18.87244253	18.81580346	17.54910756	24.78109714
ENSMUSG00000030411	2.163763071	3.189708597	1.978917337	1.418254407	2.571623288
ENSMUSG00000030413	0.111279244	0.172775882	0.185020727	0.315167646	0.116891968
ENSMUSG00000030417	44.85851777	37.63085298	45.28438596	46.25643911	55.35594466
ENSMUSG00000030421	9.40927827	10.22035796	9.781965375	8.796042483	8.679228598
ENSMUSG00000030423	2.275042315	2.19292466	2.558112656	2.822183012	1.724156523
ENSMUSG00000030424	2.349228477	1.661306561	1.842162887	2.80785721	2.279393369
ENSMUSG00000030427	0.114370334	0.05316181	0.134662911	0.076929557	0
ENSMUSG00000030428	0.754225985	0.691103529	0.482662765	0.34381925	0.233783935
ENSMUSG00000030431	0.482210056	0.252518597	0.402218971	0.200561229	0.087668976
ENSMUSG00000030432	209.8494085	176.7389623	196.0461922	197.87772	181.0001984
ENSMUSG00000030433	9.706022919	6.047155881	4.118722263	5.68734343	1.841048491
ENSMUSG00000030435	32.45619878	29.59770478	30.488198	28.86620469	33.9863396
ENSMUSG00000030443	0.370930812	0.438584932	0.402218971	0.658986896	0.409121887
ENSMUSG00000030446	1.607366853	1.299939158	1.607025677	1.532860824	1.37348062
ENSMUSG00000030447	42.15010463	39.8314861	36.87543526	37.44764666	40.61995876
ENSMUSG00000030451	108.1263318	116.7964964	109.443782	100.0657276	132.2340384
ENSMUSG00000030452	20.05499258	17.34404049	18.98473543	18.69517173	21.77112898
ENSMUSG00000030465	44.16549537	35.804479	44.19582054	35.15551833	49.12384941
ENSMUSG00000030468	0.197829767	0.10632362	0.080443794	0.744941709	0.058445984
ENSMUSG00000030469	5.217760092	4.146621176	5.69542063	5.773298242	4.675678706
ENSMUSG00000030470	813.3894494	632.585667	855.6645502	738.1656043	909.8578532
ENSMUSG00000030471	10.37369838	9.30331674	8.430509632	8.223010399	10.14037819
ENSMUSG00000030474	0.482210056	0.358842217	0.466574006	0.358145052	0.75979779
ENSMUSG00000030483	1.149885518	0.797427149	0.217198244	0.057303208	0.701351806
ENSMUSG00000030486	1.755739178	1.275883439	1.576698366	2.120218709	1.037416213
ENSMUSG00000030491	0.01236436	0.05316181	0.056310656	0.07162901	0
ENSMUSG00000030493	1.904111503	0.917041222	1.25492319	1.060109355	0.876689757
ENSMUSG00000030494	3.696943762	4.159911628	4.488763717	2.850834616	4.032772884
ENSMUSG00000030495	0	0.132904525	0.104576932	0	0.058445984
ENSMUSG00000030498	1.792832259	1.501821131	1.536476469	1.23201898	1.402703612
ENSMUSG00000030499	0.741861624	1.103107556	0.659639112	1.060109355	1.461149596
ENSMUSG00000030505	9.11253362	8.479308686	9.347568886	9.168513337	10.40338512
ENSMUSG00000030509	7.678267813	7.097101627	8.0524238	8.051100774	9.61436434
ENSMUSG00000030510	0.061821802	0.05316181	0.016088759	0	0
ENSMUSG00000030512	11.72141367	10.08745344	11.02079981	12.04799956	14.96217186
ENSMUSG00000030513	76.00372342	73.31013591	61.45905877	54.1658577	59.00122067
ENSMUSG00000030515	35.05296175	33.29258348	34.14839064	33.06395122	37.87299752
ENSMUSG00000030516	96.51619734	108.7291918	94.3203487	90.15227255	113.1222017
ENSMUSG00000030518	0.01236436	0.013290452	0.016088759	0.057303208	0.14611496
ENSMUSG00000030519	1.013877553	1.422078416	1.423855157	0.845222323	0.993581725
ENSMUSG00000030521	9.656565478	10.10074389	10.94035601	9.856151838	11.51385881
ENSMUSG00000030522	11.96870087	21.9292466	11.51955133	10.71569996	11.9229807
ENSMUSG00000030525	0.061821802	0.039871357	0.056310656	0.057303208	0
ENSMUSG00000030527	8.568501762	10.80513787	8.583352841	9.569635796	11.51385881
ENSMUSG00000030528	1.607366853	1.820791991	1.447988296	1.547186626	1.607264555
ENSMUSG00000030530	61.20358401	56.76352257	44.69457206	44.94004116	42.89935213
ENSMUSG00000030532	19.3625884	13.92839421	18.30096318	16.31708858	20.2515334
ENSMUSG00000030533	13.39901009	10.25026148	10.83272221	10.70137416	12.68277849
ENSMUSG00000030534	4.686092594	4.837724705	4.231343575	4.140156804	6.341389245
ENSMUSG00000030536	57.59319078	61.41518094	50.49456962	51.07148445	61.66051294
ENSMUSG00000030538	4.438805386	3.947264388	3.708458913	3.49549571	3.477536038
ENSMUSG00000030539	12.68583378	14.83214497	11.80914899	13.13676052	12.59510951
ENSMUSG00000030541	933.8430485	862.2712668	1016.59236	950.6172493	1208.809061
ENSMUSG00000030545	8.617959204	11.60256502	8.623574739	8.308965212	8.299329703
ENSMUSG00000030546	0.086550523	1.289173891	2.855754694	0.028651604	0.233783935
ENSMUSG00000030551	5.798885031	7.48252475	4.263521093	4.942401721	7.159633019
ENSMUSG00000030554	14.4910304	10.81842832	11.13342112	9.125535931	10.78328402
ENSMUSG00000030555	6.058536599	5.648442306	5.993062668	5.128637148	6.662842156
ENSMUSG00000030556	4.500627188	3.468808099	3.652148257	3.395215095	5.96149035
ENSMUSG00000030557	171.0485619	161.7846781	175.4640039	166.0217204	202.9244558
ENSMUSG00000030559	0.136007964	0.026580905	0.096532553	0.100280615	0.263006927
ENSMUSG00000030560	16.59297167	10.33997203	13.90873202	13.26569274	24.95643509
ENSMUSG00000030562	1.112792437	0.863879412	0.820526701	0.916851334	0
ENSMUSG00000030577	0.420388254	0.199356787	0.378085833	1.017131948	0.379898895
ENSMUSG00000030579	6.330552528	4.91746742	6.652701781	6.919362409	7.948653801
ENSMUSG00000030583	4.290433061	5.502247329	2.847710315	3.123024856	2.776184232
ENSMUSG00000030584	0.111279244	0.039871357	0	0.07162901	0
ENSMUSG00000030587	0.420388254	0.451875385	0.217198244	0.401122459	0.526013854
ENSMUSG00000030588	33.11175717	26.39483864	29.10456474	28.32211073	38.34056539
ENSMUSG00000030589	0.667675462	0.505037194	0.378085833	0.286516042	0.321452911
ENSMUSG00000030590	4.376983584	4.013716651	4.287654231	4.1115052	5.990713342
ENSMUSG00000030591	51.43573929	44.88185804	49.85906365	47.73357256	66.10240771
ENSMUSG00000030592	0.037093081	0.172775882	0.13675445	0.085954813	0
ENSMUSG00000030595	7.88846194	6.645226243	6.966432578	7.922168556	9.32213442
ENSMUSG00000030598	0.408023893	0.26580905	0.635505974	0.515728875	0.379898895
ENSMUSG00000030600	0.173101046	0.146194977	0.104576932	0.171909625	0.672128814
ENSMUSG00000030602	4.648999513	3.482098551	3.676281395	4.1115052	3.477536038
ENSMUSG00000030603	40.5674665	37.9575323	37.55116313	37.50494987	34.04478558
ENSMUSG00000030604	6.590204097	6.379417193	7.143408925	6.317678722	8.650005606
ENSMUSG00000030605	64.48013952	67.40917501	58.39415021	60.52651383	61.57284396
ENSMUSG00000030606	0.519303137	0.651232172	0.474618386	0.487077271	0.292229919
ENSMUSG00000030607	0.098914883	0.119614072	0.040221897	0	0
ENSMUSG00000030609	22.24348437	21.30459533	23.67460863	23.49431543	28.81387003
ENSMUSG00000030610	8.234664031	7.788205157	7.481272861	8.265987806	11.07551394
ENSMUSG00000030611	15.04742662	12.306959	13.45020239	11.81878672	13.91014415
ENSMUSG00000030612	22.14456949	19.92238828	22.71732748	23.92408949	23.1153866
ENSMUSG00000030613	25.50767552	26.16890094	27.48764448	26.56003707	35.33059722
ENSMUSG00000030614	23.98685919	21.88937524	26.55449647	22.50583508	30.18735065
ENSMUSG00000030615	31.39311107	28.93331506	36.64214826	32.51957074	36.17806399
ENSMUSG00000030616	4.154425097	1.236012081	1.480165813	1.57583823	0.789020782
ENSMUSG00000030617	0.111279244	0.066452262	0.064355035	0.028651604	0
ENSMUSG00000030619	9.706022919	10.85829968	11.62412826	10.57244194	10.81250701
ENSMUSG00000030621	57.1480738	50.87585212	55.59470617	51.48693271	67.79734124
ENSMUSG00000030629	29.6373719	30.52816936	30.99499391	30.52828425	34.27856951
ENSMUSG00000030630	29.89702346	30.67436434	22.91843697	17.64938817	21.53734504
ENSMUSG00000030638	0.185465406	0.26580905	0.160887588	0.143258021	0.379898895
ENSMUSG00000030641	0.333837731	0.385423122	0.490707145	0.315167646	0.204560943
ENSMUSG00000030643	6.652025899	5.302890542	6.556169228	3.982572981	7.919430809
ENSMUSG00000030647	82.1611749	74.36008166	84.44185077	82.07252017	90.12370706
ENSMUSG00000030649	5.502140381	4.013716651	5.003603999	3.882292366	3.857434933
ENSMUSG00000030650	0.457481335	0.651232172	0.506795903	0.558706281	0.701351806
ENSMUSG00000030652	55.80035852	46.87542592	58.58721532	52.43243565	59.87791043
ENSMUSG00000030653	1.398161875	0	0	0	0
ENSMUSG00000030654	14.13246395	14.60620728	12.22745672	12.79294127	20.16386442
ENSMUSG00000030655	61.07994041	69.229967	61.26599367	50.32654274	74.4309604
ENSMUSG00000030657	1.879382782	3.136546787	2.461580103	2.091567105	2.104055418
ENSMUSG00000030659	4.290433061	4.43901113	3.74063643	3.624427929	3.097637143
ENSMUSG00000030660	24.2959682	26.93974719	23.58612046	22.11903843	26.15457776
ENSMUSG00000030662	142.3014239	149.4777191	157.7341917	140.7796571	204.6778354
ENSMUSG00000030663	27.30978105	25.83663963	30.99499391	28.33643653	32.75897394
ENSMUSG00000030664	0.160736685	0.039871357	0.088488174	0.085954813	0.350675903
ENSMUSG00000030666	0.061821802	0.013290452	0.056310656	0.028651604	0
ENSMUSG00000030670	0.098914883	0.013290452	0.048266277	0.014325802	0.058445984
ENSMUSG00000030671	2.064848188	2.844156832	2.791399659	2.048589699	1.665710539
ENSMUSG00000030672	0.642946741	0.611360814	0.402218971	0.429774063	0.321452911
ENSMUSG00000030674	0.074186162	0.05316181	0.096532553	0.028651604	0.204560943
ENSMUSG00000030677	0.556396218	0.438584932	0.233287003	0.372470854	0.350675903
ENSMUSG00000030678	16.08603289	15.48337715	11.97003658	13.46625396	15.02061784
ENSMUSG00000030680	13.50732188	12.68985694	13.17918725	11.92408137	15.05656212
ENSMUSG00000030681	42.01496217	40.24242689	36.56411778	37.58660694	51.0186682
ENSMUSG00000030682	18.59599805	14.80556407	16.52315533	15.27130503	19.81318852
ENSMUSG00000030683	3.092821112	3.375774931	2.07544989	2.335105741	2.337839353
ENSMUSG00000030685	3.087999012	2.006858325	2.22024872	2.034263897	2.980745175
ENSMUSG00000030688	25.24802395	10.63236199	7.714559864	13.07945731	6.896626092
ENSMUSG00000030689	6.39237433	6.366126741	6.684879298	7.033968826	6.10760531
ENSMUSG00000030691	15.25762074	17.79591588	13.73980005	14.15389246	19.31639765
ENSMUSG00000030693	0.098914883	0.10632362	0.072399415	0	0
ENSMUSG00000030695	1990.624932	1872.571593	1990.235779	1770.8697	2138.012534
ENSMUSG00000030697	15.51727231	14.16762235	14.66490368	15.04209219	13.06267739
ENSMUSG00000030699	0.346202091	0.252518597	0.193065106	0.34381925	0.350675903
ENSMUSG00000030701	2.670701848	3.123256334	2.702911485	2.062915501	3.886657925
ENSMUSG00000030703	0.160736685	0.172775882	0.289597659	0.042977406	0.263006927
ENSMUSG00000030704	50.52077662	55.0490542	49.35226774	51.97400998	67.47588833
ENSMUSG00000030706	42.16147984	35.49348241	42.75732461	39.99778269	49.74922143
ENSMUSG00000030707	5.737063229	3.880812126	3.965879054	9.211490744	8.942235526
ENSMUSG00000030708	0.01236436	0.05316181	0.048266277	0.042977406	0
ENSMUSG00000030711	15.88820312	28.46814922	15.13147769	14.26849888	12.6535555
ENSMUSG00000030714	7.121871594	5.515537782	6.210260912	6.360656128	7.831761833
ENSMUSG00000030717	1.570273772	1.382207059	1.279056328	1.017131948	1.285811644
ENSMUSG00000030718	23.93740175	21.42420941	22.74146062	22.82100273	25.307111
ENSMUSG00000030720	4.426441026	3.282741764	3.241884906	3.251957074	3.477536038
ENSMUSG00000030722	2.163763071	1.422078416	1.439943916	1.489883417	2.60084628
ENSMUSG00000030724	0.383295173	0.146194977	0.313730797	1.103086761	0.61368283
ENSMUSG00000030725	1.916475863	1.196140724	1.592787125	1.461231813	2.542400296
ENSMUSG00000030726	6.516017934	5.302890542	5.446044868	5.75897244	6.8674031
ENSMUSG00000030727	4.834464919	4.013716651	4.947293343	4.842121106	6.166051294
ENSMUSG00000030729	5.539233462	8.226790089	4.794450135	5.443804794	3.945103908
ENSMUSG00000030730	0.754225985	1.222721629	0.265464521	0.34381925	0.116891968
ENSMUSG00000030731	1.743374817	1.674597013	1.029680566	1.160389969	1.841048491
ENSMUSG00000030732	0.123643604	0	0.072399415	0	0
ENSMUSG00000030733	24.45670488	25.49108787	21.55893685	20.15640354	27.73261933
ENSMUSG00000030735	0.603133501	0.585843146	0.631081566	0.637211677	1.061671296
ENSMUSG00000030737	10.62098559	11.27030371	10.17613997	8.781716681	10.31571615
ENSMUSG00000030738	107.2360978	110.5898551	109.7736016	105.8820032	125.2205203
ENSMUSG00000030739	53.09256359	53.53394261	44.57390637	49.61025264	54.20865
ENSMUSG00000030741	11.31338977	10.53932882	10.67489149	11.11682242	11.9229807
ENSMUSG00000030742	0.457481335	0.132904525	0.112621312	0.429774063	0
ENSMUSG00000030744	227.2836513	186.1468749	233.5301848	235.6749162	234.7214089
ENSMUSG00000030745	0.346202091	0.093033167	0.241331383	0.200561229	0.409121887
ENSMUSG00000030747	101.2146543	145.6367783	92.68733968	88.53345691	101.053106
ENSMUSG00000030748	13.01967151	14.76569271	9.484323337	8.695761868	9.877371267
ENSMUSG00000030750	17.19882533	14.49988366	18.67100463	17.20528831	18.17670097
ENSMUSG00000030751	55.82508724	55.22183008	59.86627165	58.43494672	66.30696865
ENSMUSG00000030752	2.052483828	1.98027742	1.850207267	1.504209219	1.490372588
ENSMUSG00000030753	68.25126945	64.92386039	69.71259206	64.80992865	78.22994935
ENSMUSG00000030754	39.55358894	40.07071424	38.16253597	38.53640762	41.29208757
ENSMUSG00000030757	0.370930812	0.225937692	0.032177518	0.171909625	0.233783935
ENSMUSG00000030759	18.75673474	19.35089882	18.11594245	15.85866291	20.51454032
ENSMUSG00000030760	9.001254376	9.103959953	9.347568886	9.469355181	8.533113639
ENSMUSG00000030761	4.55008463	3.960554841	3.47517191	2.936789428	3.740542965
ENSMUSG00000030762	0.717132904	1.063236199	0.917059254	0.802244917	0.993581725
ENSMUSG00000030763	11.12792437	9.290026288	11.46324067	9.87047764	14.52382698
ENSMUSG00000030766	8.729238447	8.784989093	6.717056816	7.277507462	8.416221671
ENSMUSG00000030768	6.874584386	6.525612171	5.2771129	6.188746503	4.646455714
ENSMUSG00000030769	0.061821802	0.10632362	0.193065106	0.028651604	0
ENSMUSG00000030770	42.12537591	42.29021981	35.77335528	37.07517581	42.89935213
ENSMUSG00000030772	23.90030867	7.761624252	3.322328701	3.266282876	1.578041563
ENSMUSG00000030774	1.248800401	1.900534705	1.592787125	1.590164032	2.893076199
ENSMUSG00000030775	0.210194127	0.039871357	0	0.042977406	0
ENSMUSG00000030779	27.25105034	33.26600257	26.70733968	28.45104295	34.01556259
ENSMUSG00000030780	4.278068701	3.442227194	3.370594977	4.197460012	4.617232722
ENSMUSG00000030782	8.741602808	9.369769002	6.218305292	7.105597836	7.656423881
ENSMUSG00000030785	971.4925259	804.3780558	970.6509096	937.8099822	1003.342204
ENSMUSG00000030786	6.339825799	8.412856424	5.904574495	5.042682336	7.305747978
ENSMUSG00000030787	14.41684423	22.12860339	8.173089491	12.67833485	10.60794606
ENSMUSG00000030788	31.72138484	29.4250618	29.72856725	29.52547811	31.99917615
ENSMUSG00000030789	0.234922848	0.305680407	3.418539478	0.730615907	0.964358733
ENSMUSG00000030790	4.525355909	4.186492533	3.861302122	5.730320836	5.786152399
ENSMUSG00000030793	3.066361381	1.820791991	2.059361132	1.532860824	1.607264555
ENSMUSG00000030795	29.73554492	33.41166593	24.29362363	23.93827203	22.20947385
ENSMUSG00000030796	2.040119467	2.644800045	2.155893685	2.249150928	1.402703612
ENSMUSG00000030798	1.582638132	1.408787963	1.158390637	1.532860824	1.022804717
ENSMUSG00000030801	7.876097579	7.588848369	8.73619605	8.552503848	9.46824938
ENSMUSG00000030802	72.40569454	63.99352872	64.57223361	66.60065392	77.41170558
ENSMUSG00000030805	16.13549033	15.40363443	13.80415509	12.90754768	13.93936714
ENSMUSG00000030806	0.346202091	0.37213267	0.249375762	0.243538636	0.438344879
ENSMUSG00000030811	2.040119467	1.847372896	1.351455743	2.26347673	2.308616361
ENSMUSG00000030814	10.37889141	8.585632306	9.556722751	9.930932525	11.0731761
ENSMUSG00000030815	6.961134909	6.100317691	5.751731286	5.615714419	5.640037439
ENSMUSG00000030816	30.15667503	29.37189999	28.21163863	27.21902397	36.67485485
ENSMUSG00000030822	11.86978599	12.06773086	11.36670812	8.724413473	12.06909566
ENSMUSG00000030823	2.610611056	2.424045629	2.71529983	2.758003418	4.181225683
ENSMUSG00000030824	66.32242922	65.29599306	59.82604975	63.49195486	73.61271663
ENSMUSG00000030826	54.45264323	48.70950836	54.9592002	53.40659019	49.44530232
